Snap #	Nsnaps (direction corrected)	Time	Snap direction	Snap bond c.x	Snap bond c.y
658	648	1858.185	-1	1388.51	945.186
659	649	1859.397	-1	1401.915	963.6655
660	650	1864.617	-1	1704.285	781.12
661	651	1866.864	-1	848.697	397.727
662	652	1871.106	-1	1712.07	769.2895
663	653	1871.529	-1	645.6905	648.089
664	654	1874.532	-1	1761.295	812.495
665	655	1875.288	-1	359.0635	1527.315
666	656	1877.352	-1	353.716	1511.405
667	657	1879.308	-1	1693.915	777.2315
668	658	1879.998	-1	350.6465	1521.545
669	659	1881.642	-1	84.0549	128.2235
670	660	1883.223	-1	318.7335	1534.185
671	661	1892.913	-1	1388.47	991.4405
672	662	1900.617	-1	1178.255	1223.99
673	663	1900.626	-1	1179.2	1219.695
674	664	1900.971	-1	632.6855	99.9149
675	665	1904.292	-1	1182.295	1231.795
676	666	1906.227	-1	1182.5	1252.84
677	667	1906.848	-1	1176.6	1241.595
678	668	1907.322	-1	1170.415	1212.04
679	669	1909.782	-1	1161.04	1207.285
680	670	1910.58	-1	1201.895	1274.57
681	671	1911.834	-1	1587.785	602.929
682	672	1921.032	-1	78.88235	1195.64
683	673	1921.413	-1	73.9206	1227.22
684	674	1924.161	-1	1156.4	1145.47
685	675	1925.034	-1	64.86405	1226.61
686	676	1927.035	-1	177.504	379.822
687	677	1927.656	-1	1134.66	1132.64
688	678	1938.585	-1	91.0029	1225.41
689	679	1939.596	-1	1136.71	1204.73
690	680	1941.135	-1	1151.22	1205.235
691	681	1943.436	-1	462.7105	1444.075
692	682	1957.323	-1	23.2137	59.32615
693	683	1970.928	-1	1097.44	245.007
694	684	1971.825	-1	1082.195	1632.715
695	685	1981.038	-1	551.4045	386.7185
696	686	1994.382	-1	108.5195	1374.905
697	687	1996.698	-1	115.969	1382.22
698	688	2001.309	-1	138.2635	1367.02
699	689	2013.156	-1	951.729	496.5285
700	690	2022.183	-1	1119.225	1354.11
701	691	2027.565	-1	18.82115	1065.555
702	692	2029.434	-1	17.1963	1060.565
703	693	2029.779	-1	967.859	1545.605
704	694	2032.26	-1	975.037	1539.585
705	693	2032.35	1	25.58205	1060.315
706	694	2039.937	-1	277.7925	433.938
707	695	2044.044	-1	267.7045	434.177
708	696	2045.067	-1	172.059	6.21699
709	697	2047.923	-1	160.929	10.52161
710	698	2048.892	-1	166.8455	20.917
711	699	2049.129	-1	527.581	518.0865
712	700	2050.071	-1	517.5685	529.2525
713	701	2056.989	-1	214.1015	1426.485
714	702	2064.402	-1	567.9865	1566.605
715	703	2068.224	-1	550.1245	1593.16
716	704	2098.668	-1	159.7555	669.683
717	705	2105.883	-1	163.389	672.268
718	706	2107.713	-1	140.1085	669.2935
719	707	2110.242	-1	109.316	659.0305
720	708	2112.489	-1	141.2155	1441.265
721	709	2115.294	-1	163.424	1464.11
722	710	2117.313	-1	1372.15	1399.45
723	711	2118.882	-1	194.332	1452.365
724	712	2121.309	-1	1042.63	1470.095
725	713	2123.355	-1	379.8715	1540.59
726	714	2125.971	-1	1060.195	1453.84
727	715	2127.708	-1	1106.605	1457.9
728	716	2135.364	-1	952.8105	567.3365
729	717	2136.186	-1	1355.48	336.928
730	718	2140.014	-1	77.12265	1333.83
731	719	2140.227	-1	1311.64	777.328
732	720	2141.112	-1	914.421	555.1805
733	721	2143.716	-1	1397.105	315.0825
734	722	2145.984	-1	1395.155	319.0305
735	723	2152.008	-1	339.137	1423.31
736	724	2154.804	-1	903.6835	1132.045
737	725	2155.437	-1	1352.68	339.926
738	726	2157.981	-1	361.4565	1414.805
739	727	2158.638	-1	878.013	468.852
740	728	2160.726	-1	894.6825	1112.36
741	729	2162.145	-1	907.1875	1108.025
742	730	2164.038	-1	899.158	1121.785
743	731	2167.947	-1	918.792	1103.695
744	732	2169.231	-1	954.154	1104.69
745	733	2173.17	-1	1678.1	1218.29
746	734	2173.857	-1	947.1915	1111.64
747	735	2174.862	-1	458.001	1190.315
748	736	2177.277	-1	458.1595	1201.86
749	737	2177.298	-1	993.9425	1143.91
750	738	2178.21	-1	1675	1198.21
751	739	2180.508	-1	1000.357	1132.56
752	740	2196.705	-1	697.2605	500.5475
753	741	2200.149	-1	414.008	1188.385
754	742	2201.73	-1	321.924	1501.865
755	743	2206.041	-1	306.64	1538.79
756	744	2236.509	-1	1451.41	895.5115
757	745	2262.6	-1	324.4695	1523.25
758	746	2274.009	-1	308.974	1367.4
759	747	2280.366	-1	265.0665	1042.735
760	748	2282.292	-1	263.7645	1028.18
761	749	2308.938	-1	542.3875	1316.94
762	750	2316.951	-1	523.617	1279.865
763	751	2318.085	-1	528.405	1287.84
764	752	2323.191	-1	522.384	1232.24
765	753	2326.308	-1	520.4315	1269.88
766	754	2358.078	-1	520.537	1227.365
767	755	2359.761	-1	518.337	1230.49
768	756	2363.706	-1	525.162	1218.745
769	757	2367.009	-1	529.745	1187.185
770	758	2367.792	-1	513.5535	1199.59
771	759	2376.003	-1	1633.815	167.108
772	760	2380.734	-1	895.5085	1808.085
773	761	2381.265	-1	1069	259.7255
774	762	2384.73	-1	1361.09	1382.86
775	763	2386.521	-1	1363.23	1374.83
776	764	2386.692	-1	1359.965	1369.885
777	765	2387.421	-1	1468.9	1471.72
778	766	2388.444	-1	1356.235	1367.82
779	767	2388.507	-1	1375.56	1373.465
780	768	2389.95	-1	1464.065	1447.975
781	769	2390.541	-1	1450.465	1478.015
782	770	2393.367	-1	1455.54	1469.175
783	771	2393.49	-1	1378.525	1326.96
784	772	2394.561	-1	1335.995	1366.91
785	773	2395.458	-1	1276.47	1511.73
786	774	2396.934	-1	1344.925	1365.03
787	775	2397.141	-1	1352.825	1363.04
788	776	2398.191	-1	1484.28	1485.62
789	777	2404.005	-1	1452.91	1491.395
790	778	2406.051	-1	1460.435	1530.005
791	779	2409.969	-1	1545.245	717.399
792	780	2410.167	-1	1496.995	1506.23
793	781	2416.596	-1	1526.445	1507.64
794	782	2416.722	-1	792.396	133.619
795	783	2419.512	-1	1537.18	1530.405
796	784	2420.4	-1	800.5205	121.439
797	785	2424.834	-1	773.256	108.351
798	786	2427.897	-1	1499.695	1508.655
799	787	2433.048	-1	1489.45	1510.265
800	788	2433.987	-1	1526.9	703.077
801	789	2435.271	-1	1534.15	710.408
802	790	2437.509	-1	1498.445	1522.69
803	791	2439.672	-1	1297.72	1508.495
804	792	2440.896	-1	1524.55	1528.79
805	793	2442.006	-1	1494.22	1544.065
806	792	2443.461	1	1460.78	1529.805
807	793	2444.34	-1	989.607	601.6765
808	794	2446.965	-1	1489	1561.51
809	795	2449.839	-1	1097.77	651.1695
810	796	2454.396	-1	1047.31	661.354
811	797	2455.755	-1	1079.205	664.4755
812	798	2466.255	-1	1125.955	1450.48
813	799	2466.9	-1	652.8115	260.119
814	800	2470.014	-1	1115.71	1450.385
815	801	2479.668	-1	1101.66	1467.65
816	802	2481.882	-1	1411.515	1342.655
817	803	2485.257	-1	1403.23	1334.955
818	804	2486.127	-1	994.778	449.791
819	805	2487.15	-1	1428.07	1343.63
820	806	2488.401	-1	1420.19	1339.105
821	807	2492.058	-1	288.3785	1154.2
822	808	2493.111	-1	1380.805	1264.115
823	809	2493.969	-1	993.0855	432.015
824	810	2495.559	-1	980.8945	411.301
825	811	2498.958	-1	1006.23	425.5425
826	812	2499.9	-1	1480.115	1291.84
827	813	2500.857	-1	1475.865	1292.045
828	814	2506.338	-1	1024.12	413.331
829	815	2511.063	-1	950.8965	1559.99
830	816	2551.11	-1	669.4925	248.6885
831	817	2553.804	-1	652.2595	233.3005
832	818	2579.769	-1	1560.66	191.149
833	819	2586.03	-1	181.8605	1578.22
834	820	2589.555	-1	1360.825	1360.46
835	821	2593.488	-1	1363.09	1336.56
836	822	2604.648	-1	1323.505	1371.5
837	823	2606.133	-1	1327.415	1371.585
838	824	2609.532	-1	763.5875	144.2215
839	825	2617.347	-1	1273.67	1285.64
840	826	2617.38	-1	543.295	1088.99
841	827	2620.881	-1	532.6375	1076.21
842	828	2625.84	-1	562.2855	1082.585
843	829	2627.904	-1	552.6465	1094.365
844	830	2628.849	-1	493.564	1085.175
845	831	2633.865	-1	681.265	229.0015
846	832	2634.633	-1	616.6515	1049.93
847	833	2635.053	-1	690.995	227.306
848	834	2640.441	-1	619.357	1036.415
849	835	2641.377	-1	953.659	229.9915
850	836	2642.124	-1	666.8475	1004.835
851	837	2643.225	-1	948.33	237.887
852	838	2644.791	-1	958.966	243.14
853	839	2645.415	-1	939.783	230.613
854	840	2645.922	-1	656.786	196.1185
855	841	2648.34	-1	943.496	271.432
856	842	2650.299	-1	964.615	237.944
857	843	2651.196	-1	525.471	1068.5
858	844	2651.502	-1	933.41	272.4725
859	845	2652.507	-1	696.661	188.439
860	846	2654.469	-1	919.842	269.0185
861	847	2655.3	-1	675.6505	185.8485
862	846	2655.849	1	917.4975	277.0655
863	847	2658.708	-1	938.252	293.344
864	846	2665.713	1	513.347	1052.585
865	847	2665.839	-1	1631.865	55.6063
866	848	2667.549	-1	949.4825	293.25
867	849	2670.861	-1	1644.02	61.19695
868	850	2671.965	-1	946.7585	281.603
869	851	2679.309	-1	1695.035	82.7893
870	850	2686.059	1	1700.69	77.5911
871	851	2703.69	-1	837.2955	962.481
872	852	2704.023	-1	1092.78	120.198
873	853	2706.447	-1	1530.825	11.38938
874	854	2715.42	-1	1100.53	1489.3
875	853	2717.733	1	1074.795	1462.605
876	854	2724.285	-1	255.2955	1526.395
877	855	2768.382	-1	1210.33	140.4065
878	856	2778.354	-1	1238.355	1513.94
879	857	2784.663	-1	828.1765	1613.805
880	858	2785.851	-1	815.7485	1609.69
881	859	2787.795	-1	1274.585	1528.08
882	860	2792.055	-1	811.3225	1649.995
883	859	2793.288	1	1267.65	1525.62
884	860	2804.166	-1	717.7805	1600.91
885	861	2808.282	-1	45.8646	804.263
886	862	2812.476	-1	48.91335	812.625
887	863	2907.435	-1	1429.715	147.167
888	864	2934.78	-1	1395.84	1276.845
889	865	2964.369	-1	516.3295	1782.09
890	866	2975.619	-1	562.4495	1772.18
891	867	2986.506	-1	1739.705	840.6665
892	868	3000.624	-1	1220.925	402.104
893	869	3002.295	-1	208.462	225.557
894	870	3004.254	-1	1239.145	426.1215
895	871	3006.759	-1	1251.525	428.34
896	872	3007.761	-1	215.9025	235.927
897	873	3008.475	-1	1242.305	430.3795
898	874	3020.025	-1	1076.24	1816.15
899	875	3020.643	-1	638.07	1264.59
900	876	3023.565	-1	642.9285	1278.02
901	877	3038.793	-1	1332.6	243.6355
902	878	3039.576	-1	1349.31	245.0455
903	879	3055.143	-1	1291.275	321.736
904	880	3061.512	-1	1314.12	296.44
905	881	3065.793	-1	1306.965	277.597
906	882	3074.847	-1	1315.535	250.051
907	883	3079.806	-1	1293.835	272.3425
908	884	3080.814	-1	1306.51	254.648
909	885	3093.048	-1	626.3955	1515.645
910	886	3112.017	-1	546.044	1579.89
911	887	3116.334	-1	494.3905	1055.235
912	888	3116.664	-1	545.644	1588.12
913	889	3119.82	-1	546.2445	1584.52
914	890	3121.473	-1	552.8735	1593.41
915	891	3121.998	-1	526.236	1584.09
916	892	3124.422	-1	284.9565	989.222
917	893	3126.624	-1	503.3305	1597.62
918	894	3126.963	-1	513.088	1600.415
919	895	3127.398	-1	307.363	991.3755
920	896	3129.456	-1	482.2465	1610.72
921	897	3129.564	-1	294.939	997.146
922	898	3134.652	-1	48.1768	360.6205
923	899	3135.144	-1	1209.36	386.445
924	900	3136.374	-1	1212.28	396.1025
925	901	3138.186	-1	480.818	1524.72
926	902	3138.942	-1	1203.205	386.254
927	903	3238.23	-1	520.0945	540.8935
928	904	3246.474	-1	985.801	573.73
929	903	3248.895	1	978.014	590.3045
930	904	3249.369	-1	984.795	569.683
931	905	3254.766	-1	984.7835	609.7995
932	906	3255.141	-1	985.045	564.9565
933	907	3257.649	-1	989.0555	555.4215
934	908	3264.396	-1	1010.36	681.8095
935	909	3265.947	-1	1000.5595	683.737
936	910	3268.335	-1	1005.15	682.5685
937	911	3270.714	-1	1005.31	657.384
938	912	3271.107	-1	1010.575	689.947
939	913	3273.846	-1	1386.03	68.6101
940	914	3277.41	-1	1375.49	62.16095
941	915	3280.371	-1	1381	64.83085
942	916	3296.235	-1	1029.285	527.0175
943	917	3301.449	-1	572.9055	1625.35
944	918	3305.508	-1	239.267	803.3735
945	919	3309.633	-1	563.242	1637.34
946	920	3309.852	-1	259.5195	803.7365
947	921	3311.151	-1	1417.71	212.151
948	922	3311.52	-1	268.2135	814.519
949	923	3314.697	-1	592.4205	1669.155
950	924	3314.985	-1	248.983	811.636
951	925	3316.398	-1	607.8775	1699.475
952	926	3323.259	-1	255.9215	804.296
953	927	3325.122	-1	587.723	1669.67
954	928	3330.9	-1	596.344	1686.12
955	929	3332.31	-1	563.924	1663.065
956	930	3332.883	-1	1425.625	362.046
957	931	3334.257	-1	563.185	1659.405
958	932	3334.992	-1	566.3635	1674.63
959	931	3336.306	1	600.433	1699.87
960	932	3361.281	-1	161.459	742.295
961	931	3378.483	1	562.348	1771.36
962	932	3381.879	-1	1690.16	891.861
963	933	3394.464	-1	1327.675	29.18865
964	934	3395.61	-1	1326.97	16.3916
965	933	3396.672	1	1324.68	24.69545
966	934	3400.149	-1	1325.74	6.41363
967	935	3417.09	-1	782.7025	1670.595
968	936	3466.977	-1	516.619	686.659
969	937	3467.985	-1	503.587	693.3885
970	938	3475.968	-1	703.0985	1054.01
971	939	3498.105	-1	447.828	1020.18
972	940	3501.114	-1	447.677	1030.36
973	941	3513.093	-1	452.803	954.772
974	942	3519.609	-1	412.269	922.974
975	943	3519.669	-1	465.3	970.561
976	944	3522.897	-1	796.8255	760.8455
977	945	3540.648	-1	1219	770.0765
978	946	3541.338	-1	1215.035	780.614
979	947	3555.837	-1	1156.38	863.7475
980	948	3560.382	-1	1171.105	845.173
981	949	3566.139	-1	1175.26	841.883
982	950	3569.616	-1	1187.205	838.284
983	951	3573.789	-1	1201.065	819.239
984	952	3573.927	-1	911.4515	1566.5
985	953	3574.326	-1	1195.34	846.5955
986	954	3577.692	-1	1192.775	836.1085
987	955	3579.945	-1	891.8395	1576.33
988	956	3584.871	-1	398.4235	1344.905
989	957	3586.971	-1	1209.435	885.4735
990	958	3587.997	-1	1214.095	908.5795
991	959	3589.98	-1	976.2005	1573.445
992	960	3594.159	-1	1187.925	873.3925
993	961	3594.444	-1	1193.335	864.861
994	962	3595.557	-1	735.375	851.9505
995	963	3596.196	-1	967.935	1567.9
996	964	3597.093	-1	957.4385	1565.435
997	965	3600.882	-1	920.1495	1566.82
998	966	3601.866	-1	395.689	1397.955
999	967	3604.803	-1	380.985	1394.545
1000	968	3606.333	-1	390.038	1386.06
1001	969	3606.6	-1	759.077	923.567
1002	970	3606.831	-1	361.3805	1383.79
1003	971	3607.146	-1	1312.56	868.665
1004	972	3608.751	-1	396.791	1377.025
1005	973	3611.043	-1	405.568	1365.355
1006	974	3611.913	-1	237.118	1363.34
1007	973	3612.57	1	885.5735	1622.895
1008	974	3612.864	-1	774.7285	879.334
1009	975	3612.951	-1	783.1145	867.332
1010	976	3614.793	-1	407.7345	1401.18
1011	977	3615.627	-1	229.3875	1347
1012	978	3616.173	-1	783.1325	898.7765
1013	979	3617.472	-1	401.494	1364.135
1014	980	3619.329	-1	788.095	896.428
1015	981	3620.022	-1	783.509	885.958
1016	982	3620.241	-1	402.6605	1392.34
1017	983	3622.899	-1	936.378	1539.5
1018	984	3626.523	-1	952.1105	1532.545
1019	985	3626.754	-1	721.8425	844.739
1020	986	3628.137	-1	356.4425	1450.005
1021	987	3633.453	-1	901.0805	1572.21
1022	988	3635.706	-1	897.255	1574.19
1023	989	3638.922	-1	879.4965	1576.14
1024	990	3639.669	-1	1228.1	909.127
1025	991	3644.097	-1	1205.835	915.913
1026	992	3644.784	-1	914.832	1574.815
1027	993	3649.356	-1	1191	922.8855
1028	994	3650.823	-1	1236.945	954.9015
1029	995	3657.216	-1	1634.72	845.433
1030	996	3662.328	-1	1626.26	852.833
1031	997	3670.413	-1	1592.035	897.826
1032	998	3672.654	-1	1606.575	890.961
1033	999	3676.266	-1	1606.7	855.4945
1034	1000	3677.022	-1	1535.09	846.057
1035	1001	3678.591	-1	1544.285	844.085
1036	1002	3679.968	-1	1591.095	867.501
1037	1003	3680.136	-1	1531.435	843.703
1038	1004	3699.519	-1	846.195	1481.94
1039	1005	3705.531	-1	203.843	218.1935
1040	1006	3714.561	-1	1775.08	779.9445
1041	1007	3719.862	-1	1740.865	1467.1
1042	1008	3722.7	-1	1448.28	1551.425
1043	1009	3727.098	-1	1455.98	1548.675
1044	1010	3734.01	-1	1430.075	1551.905
1045	1011	3737.421	-1	1451.96	1549.98
1046	1012	3741.879	-1	1438.095	1549.44
1047	1013	3745.689	-1	1498.51	1536.1
1048	1014	3768.993	-1	930.736	311.1485
1049	1015	3771.768	-1	933.823	321.1635
1050	1016	3780.246	-1	934.407	278.969
1051	1017	3781.947	-1	952.621	293.8145
1052	1018	3783.81	-1	1010.765	382.737
1053	1017	3789.402	1	937.667	270.9935
1054	1018	3791.073	-1	1010.38	398.0655
1055	1019	3793.77	-1	976.0475	385.1815
1056	1020	3794.037	-1	1021.745	402.1735
1057	1021	3794.595	-1	1022.61	407.3465
1058	1022	3795.615	-1	975.785	374.612
1059	1023	3795.771	-1	988.287	403.379
1060	1024	3805.554	-1	1016.625	468.705
1061	1025	3816.48	-1	1021.07	453.3995
1062	1026	3817.107	-1	978.623	235.9575
1063	1027	3817.665	-1	997.9685	437.668
1064	1028	3818.634	-1	1016.765	459.5845
1065	1029	3820.653	-1	1011.31	439.159
1066	1030	3821.316	-1	1001.4495	428.1875
1067	1029	3822.75	1	1008.925	431.059
1068	1030	3823.038	-1	1020.175	472.721
1069	1031	3823.566	-1	1016.04	439.2465
1070	1030	3825.417	1	1023.05	456.0255
1071	1031	3827.727	-1	1576.7	1369.83
1072	1032	3829.407	-1	1590.855	1366.915
1073	1033	3838.665	-1	650.632	1081.24
1074	1034	3839.241	-1	73.7137	1397.6
1075	1035	3850.422	-1	1011.18	98.23845
1076	1036	3852.381	-1	1007.865	95.26865
1077	1037	3857.295	-1	56.23975	14.59235
1078	1038	3862.698	-1	389.105	844.954
1079	1039	3863.568	-1	393.149	824.6095
1080	1040	3866.103	-1	365.0275	834.85
1081	1041	3867.495	-1	411.481	811.0315
1082	1042	3874.986	-1	908.1505	350.727
1083	1043	3878.784	-1	131.139	128.673
1084	1044	3907.722	-1	105.1855	105.5555
1085	1043	3911.58	1	96.9844	109.3075
1086	1044	3913.593	-1	1293.94	1499.705
1087	1045	3915.993	-1	102.784	100.1542
1088	1046	3919.608	-1	1254.15	1533.755
1089	1047	3922.971	-1	1319.81	1508.735
1090	1048	3939.501	-1	998.624	645.9005
1091	1049	3942.576	-1	970.164	617.9665
1092	1050	3944.238	-1	987.9255	627.8395
1093	1051	3945.486	-1	1381.4	1608.78
1094	1052	3946.008	-1	45.36135	1601.255
1095	1053	3946.527	-1	985.045	640.245
1096	1054	3948.222	-1	972.968	640.4015
1097	1053	3948.93	1	956.492	658.2535
1098	1052	3951.129	1	977.562	612.706
1099	1053	3951.456	-1	34.9629	1603.81
1100	1054	3952.617	-1	40.64115	1601.55
1101	1055	3954.393	-1	59.1695	1585.715
1102	1056	3954.726	-1	1553.775	1799.41
1103	1057	3955.446	-1	25.33315	1646.07
1104	1056	3957.852	1	40.5388	1608.87
1105	1057	3958.113	-1	972.9555	581.7715
1106	1058	3967.323	-1	1051.905	508.7485
1107	1059	4009.683	-1	1227.905	1440.93
1108	1060	4011.519	-1	1200.325	1439.505
1109	1061	4011.672	-1	929.629	275.911
1110	1062	4011.846	-1	1219.645	1442.865
1111	1063	4013.337	-1	1200.57	1435.345
1112	1064	4014.273	-1	1223.15	1397.415
1113	1065	4018.233	-1	222.5955	741.523
1114	1066	4036.563	-1	225.9995	771.7925
1115	1067	4038.51	-1	378.8875	427.3285
1116	1068	4045.824	-1	231.3745	784.51
1117	1069	4047.147	-1	1237.225	1688.53
1118	1070	4079.913	-1	296.097	735.348
1119	1071	4081.089	-1	1093.05	1540.605
1120	1072	4081.329	-1	316.3535	741.29
1121	1073	4082.241	-1	298.2595	745.6435
1122	1074	4082.61	-1	298.9785	727.2485
1123	1075	4083.09	-1	1066.84	1024.715
1124	1076	4083.909	-1	1087.48	1565.45
1125	1077	4084.359	-1	1100.92	1533.265
1126	1078	4085.439	-1	1098.9	1566.93
1127	1079	4086.501	-1	1582.745	953.79
1128	1080	4087.779	-1	1580.18	971.798
1129	1081	4088.835	-1	1575.145	942.316
1130	1082	4089.075	-1	349.598	788.345
1131	1083	4089.756	-1	1069.72	1009.44
1132	1084	4090.74	-1	1596.12	945.8065
1133	1085	4093.407	-1	1589.385	942.3445
1134	1086	4093.941	-1	1597.495	959.4475
1135	1087	4095.081	-1	1569.615	1178.325
1136	1088	4096.707	-1	1563.065	1173.62
1137	1089	4097.403	-1	1579.35	1173.92
1138	1090	4136.505	-1	440.509	1459.05
1139	1091	4160.217	-1	986.916	1619.4
1140	1092	4165.437	-1	1145.51	1517.06
1141	1093	4166.238	-1	989.8765	1607.805
1142	1094	4170.723	-1	113.476	655.6975
1143	1095	4180.665	-1	1062.51	1584.02
1144	1096	4181.643	-1	1042.65	1592.385
1145	1097	4183.491	-1	1047.76	1579.795
1146	1098	4184.55	-1	1055.49	1594.515
1147	1099	4187.685	-1	1051.495	1598.465
1148	1100	4235.88	-1	818.848	1645.385
1149	1101	4254.174	-1	1217.93	1579.7
1150	1102	4277.439	-1	683.4475	1531.92
1151	1103	4361.169	-1	1383.72	1703.165
1152	1104	4367.325	-1	1133.64	768.9785
1153	1105	4368.819	-1	1125.515	1333.255
1154	1106	4369.989	-1	1142.005	776.8845
1155	1107	4372.359	-1	1150.925	785.392
1156	1108	4376.037	-1	1133.17	763.065
1157	1109	4379.064	-1	1151.425	803.279
1158	1110	4394.124	-1	1333.445	769.756
1159	1111	4402.53	-1	333.1645	570.3035
1160	1112	4405.446	-1	315.4555	582.8165
1161	1113	4408.584	-1	306.452	574.0485
1162	1114	4418.421	-1	791.532	1038.625
1163	1115	4430.895	-1	382.1255	645.087
1164	1116	4432.368	-1	372.648	640.9445
1165	1117	4435.722	-1	361.906	630.6615
1166	1118	4436.04	-1	381.5575	641.039
1167	1119	4437.858	-1	361.6295	625.0075
1168	1120	4444.746	-1	1302.905	1646.865
1169	1121	4461.522	-1	980.6595	320.256
1170	1122	4471.113	-1	1012.785	348.8835
1171	1123	4491.924	-1	1318.285	806.697
1172	1124	4524.582	-1	1312.88	762.7785
1173	1125	4525.59	-1	683.873	789.103
1174	1126	4533.18	-1	1335.94	615.191
1175	1127	4555.236	-1	964.3955	267.7595
1176	1128	4561.41	-1	972.367	226.5075
1177	1129	4562.451	-1	973.9365	297.864
1178	1130	4579.959	-1	908.494	371.09
1179	1131	4585.446	-1	986.9595	226.0335
1180	1132	4592.433	-1	1004.91	214.059
1181	1133	4594.287	-1	1001.905	226.6475
1182	1134	4604.442	-1	873.0225	479.291
1183	1135	4621.107	-1	853.096	1048.91
1184	1136	4621.575	-1	1040	54.73045
1185	1137	4624.335	-1	862.505	1052.73
1186	1138	4629.429	-1	1024.125	61.83515
1187	1139	4630.521	-1	1010.245	61.25105
1188	1138	4637.166	1	1091.07	120.012
1189	1139	4642.692	-1	1062.24	40.59345
1190	1140	4644.705	-1	973.7555	1305.895
1191	1141	4651.821	-1	1367.925	1769.865
1192	1142	4654.281	-1	922.553	1335.52
1193	1143	4657.308	-1	1357.055	1741.915
1194	1144	4657.431	-1	1365.79	1787.885
1195	1145	4660.944	-1	1364.855	1748.83
1196	1146	4661.733	-1	1341.12	1713.185
1197	1145	4664.295	1	1360.305	1780.095
1198	1146	4665.426	-1	1338.975	1692.265
1199	1147	4665.537	-1	1326.84	1710.08
1200	1148	4668.948	-1	1336.435	1688.78
1201	1149	4674.978	-1	1419.98	1583.44
1202	1150	4675.179	-1	1411.99	1590.205
1203	1151	4677.762	-1	1243.53	1632.41
1204	1152	4680.534	-1	1410.605	1555.15
1205	1153	4682.655	-1	1420.585	1554.55
1206	1154	4686.756	-1	1386.6	1628.22
1207	1155	4689.048	-1	1401.26	1614.93
1208	1156	4690.731	-1	1373.335	1512.68
1209	1157	4692.351	-1	1402.73	1591.195
1210	1158	4697.457	-1	1369.6	1784.105
1211	1157	4699.044	1	1360.64	1783.785
1212	1158	4722.921	-1	944.9165	1216.435
1213	1159	4756.812	-1	885.4575	1054.27
1214	1160	4758.885	-1	864.0775	1062.79
1215	1161	4759.668	-1	883.138	1042.51
1216	1162	4761.759	-1	903.4735	1043.12
1217	1163	4788.231	-1	818.1075	1047.46
1218	1164	4788.498	-1	1413.84	676.4805
1219	1165	4790.907	-1	1425.435	676.6665
1220	1166	4793.148	-1	1434.37	655.695
1221	1167	4836.639	-1	1322.69	1056.425
1222	1168	4897.209	-1	260.695	253.581
1223	1169	4933.533	-1	792.012	225.7315
1224	1170	4938.339	-1	805.9175	237.8225
1225	1171	4939.599	-1	804.906	241.337
1226	1170	4941.762	1	798.563	235.654
1227	1171	4945.692	-1	987.449	595.574
1228	1172	4952.328	-1	785.3905	267.17
1229	1173	4989.303	-1	1117.89	1473.15
1230	1174	5024.544	-1	882.626	696.4415
1231	1175	5028.96	-1	873.5445	701.695
1232	1174	5029.899	1	895.868	719.0465
1233	1175	5030.937	-1	868.351	708.0655
